,Unnamed: 0,lang,sensitive,retweet,reply,likes,quote,created,text,id,author_id
3966,3966,en,False,0,0,1,0,2021-12-05T01:13:56.000Z,IM WATCHING DUNE https://t.co/r9i6FmowQ3,1467301178979479552,3359650158
3505,3505,en,False,1,0,1,0,2021-12-05T05:50:45.000Z,sarah yelling about how much she loves dune yeah i’m excited,1467370839280525314,956839860903411713
8681,8681,en,False,0,1,1,0,2021-12-03T00:32:48.000Z,"Denis Villeneuve really likes Futura, huh?

First Sicario, then Arrival, now #DUNE.",1466566050841980928,971074806
8043,8043,en,False,3,7,26,0,2021-12-03T06:37:23.000Z,"gn

Might be on and off here still but it's date night and and I'm going to see DUNE! My favourite sci-fi series!

He's some dunes from Thurra River available on @opensea https://t.co/pE65iefkWu",1466657800537264128,1327982276
8075,8075,en,False,23,2,87,0,2021-12-03T06:06:36.000Z,"The perfect slaves are the ones who believe they are free.

https://t.co/jDpWChjvvK https://t.co/yx59lzvHve",1466650053477474304,50252770
6755,6755,en,False,0,0,0,0,2021-12-03T20:13:02.000Z,"I would love to show you my #listing at 7929 Dune Drive ,Unit 314 Avalon, NJ 08202 #Avalon #NJ  #realestate https://t.co/2KSB92SLFM https://t.co/3b69TWIHsQ",1466863066663075852,1272268975
8483,8483,en,False,0,1,1,0,2021-12-03T01:55:38.000Z,"1- Zack Snyder's Justice League
2- Dune
3- Cruella https://t.co/wILMaaVH57",1466586896365080579,1262855398949822468
7288,7288,en,False,0,0,0,0,2021-12-03T15:09:26.000Z,the new doja video is giving dune https://t.co/2BkrAk6BoV,1466786662298574853,1441391452643278849
882,882,en,False,1,0,8,0,2021-12-06T15:09:00.000Z,I wish the libs had gotten really into dune so we could see weird memes of Biden as muad'dib or mayor pete as a mentat,1467873715094499328,1356799736918007818
5647,5647,en,False,0,5,12,0,2021-12-04T07:02:55.000Z,"Finally saw Dune. Some thoughts.

I now totally understand the “folks who don’t know the books would be super confused”

Not sure that makes it a bad movie experience - but certainly different than those who know the world/story.

That said, my wife enjoyed it.",1467026615867568130,14092590
8469,8469,en,False,0,0,0,0,2021-12-03T02:03:47.000Z,"Zack Snyder's Justice League
Dune
Last Night in Soho https://t.co/tfNkmj8tUk",1466588948839362564,718750148508016640
4020,4020,en,False,0,0,3,0,2021-12-05T00:45:46.000Z,I bet the kids in Dune don’t have to worry about sat scores.,1467294090094129156,909929728517210112
1093,1093,en,False,0,0,0,0,2021-12-06T12:05:23.000Z,What Accounts For The Lasting Appeal Of 'Dune'? https://t.co/NxrgV9EKxW via @Digg https://t.co/LjZ6PkPdjq,1467827509781803011,1458752582491512834
2616,2616,en,False,0,0,0,0,2021-12-05T17:27:49.000Z,"6% done with Children of Dune, by Frank Herbert: This whole aunt Alia business is very w... https://t.co/zzk6zmBcjd",1467546263625289733,2944647704
1258,1258,en,False,0,0,0,0,2021-12-06T08:59:37.000Z,The latest Film Noir Movies! https://t.co/rNv5wP1tTt #dune #spencer,1467780760371437580,518806991
4949,4949,en,False,0,0,1,0,2021-12-04T16:04:21.000Z,L LAWLIET DUNE TIMOTHEE AGENDA,1467162870731399182,94961487
4835,4835,en,False,0,1,0,0,2021-12-04T17:23:43.000Z,Dune is such a good movie,1467182844157980674,1454814840510369793
4705,4705,en,False,0,0,1,1,2021-12-04T18:39:23.000Z,my bad ass girlfriend @tonygetipad spent hours crocheting Shai-Hulud for my bday look how fuckin cool this shit is #dune #shaihulud #blessthemakerandhiswater https://t.co/1yZKnrwTsw,1467201886566723584,1385338525810413570
971,971,en,False,0,1,3,0,2021-12-06T14:00:19.000Z,"I understand Lynch's frustration at what the studio did to his Dune, but I do admire the release cut's ""here's everything, if you can't keep up go fuck yourself"" energy.",1467856430963499012,991971722546106368
127,127,en,False,0,0,7,0,2021-12-06T22:45:03.000Z,"Dune: 10 Tips For Beginners https://t.co/5VrRiuxXZc https://t.co/FgEOeQxOpw

It's one of the biggest franchises in sci-fi, but what do new fans need to know ahead of starting this massive series of novels and movies? @DarbyHarn @screenrant explains.

#Dune #scifi #scifibooks https://t.co/ryREW7SMrK",1467988484732375040,912267034938966016
2598,2598,en,False,0,0,0,0,2021-12-05T17:42:42.000Z,"Every time my friend tries to talk to me about Dune I call the Bene Gesserits, ""Spice Sedai""",1467550009394667520,784100674581716993
6117,6117,en,False,0,4,2,0,2021-12-04T02:21:07.000Z,"Might rent #Dune this weekend since I still haven’t talked myself into going to a theater. 
If you saw the new Dune, how many times have you seen it so far? More than once? https://t.co/eYm2Y758p2",1466955696449093635,52113799
2852,2852,en,False,2,2,36,0,2021-12-05T14:58:39.000Z,"Everyone is watching Dune now and so they are all sending my 16-year-old son texts saying he looks like a young version of Timothée Chalamet. And you know what? He totally does! But people should stop telling him that, it's going to his head. lol",1467508723006513155,870392721441255424
8422,8422,en,False,1,0,3,0,2021-12-03T02:30:45.000Z,Dune wins Best Film #Dune #SCAwards https://t.co/KWwgPoDyYa,1466595734719909888,1463045484746981388
7229,7229,en,False,0,0,3,0,2021-12-03T15:39:16.000Z,"Boba Fett for people hunts
Paid by Vader or the Hutts
No matter where you hide he's gonna get ya
Took Solo back to Tattoine 
Got in a fight past the great dune sea
And almost perished in the sarlacc pit, yeah

#AltHallelujah",1466794169691742213,954369354
6231,6231,en,False,0,0,0,0,2021-12-04T01:10:04.000Z,Why Ridley Scott Backed Out Of Adapting Dune https://t.co/oJ2ecMWc2I,1466937816105906177,1106648118521749505
6546,6546,en,False,0,2,3,0,2021-12-03T22:17:03.000Z,"🔝5️⃣👽🛸
1. Interstellar (2014)
2. Rogue One: A Star Wars Story (2016)
3. Dune (2021)
4. The Martian (2015)
5. Star Wars V: The Empire Strikes Back (1980)1",1466894274587332612,6272422
8557,8557,en,False,0,0,0,0,2021-12-03T01:23:52.000Z,Has to be Dune right?? https://t.co/KCNZTthKl6,1466578901950361602,1464336342213668865
4789,4789,en,False,0,0,0,0,2021-12-04T17:52:29.000Z,(puts on riot gear) the better dune https://t.co/LPjpbgVcVT,1467190084508139520,1229834526936821761
4407,4407,en,False,0,0,0,0,2021-12-04T21:32:16.000Z,https://t.co/10RhAUDAq3: Dune [Blu-ray 3D] Pre-order $27.99 https://t.co/s2Kw2gvUlL https://t.co/EolyneYMJt,1467245392026873856,1072222338429661185
5620,5620,en,False,0,0,0,0,2021-12-04T07:25:15.000Z,"Ghostbusters-  okay. 
Dune- okay. 
We’re entering the era of okay cinema.",1467032233412370438,1344851682379886594
4631,4631,en,False,1,0,7,1,2021-12-04T19:34:47.000Z,"Many of you are currently at the Folino for Dune, but we want to give a heads up that next Saturday's RSVP links for the live Q&amp;A with Halle Berry (+ a screening of her new Netflix film Bruised) have been dispatched to your emails. Please check your emails and join us next week! https://t.co/CaKB3X1rbj",1467215825941581825,71089113
5198,5198,en,False,0,0,1,0,2021-12-04T12:45:24.000Z,Dune was pretty good seemed like a big build up for part 2!,1467112804586967041,1326044598
161,161,en,False,0,0,0,0,2021-12-06T22:30:22.000Z,This Lexus ROV Concept dune buggy has an ICE engine running on hydrogen https://t.co/4G2N3uJy1K,1467984789689020417,1106648118521749505
5624,5624,en,False,0,1,16,0,2021-12-04T07:23:43.000Z,"accidentally booked a 4D session for dune, the groin rumble goes off every time we see timothee’s raw feet — horrific pavlovian implications",1467031847683047424,1045057057
5064,5064,en,False,1,0,2,0,2021-12-04T14:42:00.000Z,"To use a ""Dune"" reference, Ether is the new 'Spice', and it promises to be the rarest resource in the Metaverse. What do you think? Will Ethereum be the rarest or some other cryptocurrency?

#SecureYourNFTs #Bitscrunch #Vijaypravin #cryptocurrencies",1467142145236738055,2397732823
4074,4074,en,False,0,0,0,0,2021-12-05T00:17:12.000Z,"If you watched #Dune check this space out, the conversation is really interesting
https://t.co/6nq0mHiAvu",1467286898259509252,1547448858
1933,1933,en,False,0,0,4,1,2021-12-06T00:05:12.000Z,Ope I found Dune again https://t.co/TbBwXOw2RC,1467646269715849221,238482144
4128,4128,en,False,0,0,0,0,2021-12-04T23:57:55.000Z,Dune (2021),1467282046208851978,81465351
399,399,en,False,1,0,3,0,2021-12-06T20:25:32.000Z,"4⃣0⃣ 😊 1/12
🇫🇷An Attrition of Souls @gmtgames
🌳Terraforming Mars @intrafingames
🏴󠁧󠁢󠁥󠁮󠁧󠁿Nanty Narking @ASYNCRON_games
🪱 Dune Imperium 🛖 Les petites Bourgades @LuckyDuckFR
🍇Viticulture @EditionsMatagot
🛡️Deepwater #jdr
🚂Brass Lancashire @Funforge
https://t.co/23F6GO0Tgp https://t.co/i2xW48jpc9",1467953373102096384,1060630169017303041
8735,8735,en,False,792,60,5973,71,2021-12-03T00:03:43.000Z,Congratulations to #Dune on being selected for The National Board of Review’s Top 10 Films of 2021! https://t.co/xp1N7MQtQq,1466558730615476224,847922736651313152
2481,2481,en,False,0,0,0,0,2021-12-05T18:54:48.000Z,I like to pretend I’m listening to a off planet Dune radio staion https://t.co/NT1ILYC8Et,1467568153823780869,1423496611687280644
7343,7343,en,False,0,0,3,0,2021-12-03T14:30:00.000Z,"FC Review: It’s impossible not to enjoy something like #Dune after all these months of being away from the big screen. @zico_gh0sh writes.
https://t.co/0bEG4jFLhc",1466776739665760256,2656039566
3284,3284,en,False,0,1,8,0,2021-12-05T08:32:13.000Z,Genuinely surprised I liked dune 👁👄👁 https://t.co/g7PvB0xEpH,1467411476864454658,1894677536
2322,2322,en,False,0,1,1,0,2021-12-05T20:30:39.000Z,What are the odds that Masters of the Universe's Man-at-Arms was named Duncan after Duncan Idaho in Dune?,1467592276327088129,1037263988181032960
8549,8549,en,False,0,0,0,0,2021-12-03T01:28:31.000Z,Finally going to catch #dune at the Chinese Theater &amp; wearing my Spice Must Flow eau de parfum from #etatlibredorange https://t.co/YigRKJSXr2,1466580072526057474,24131252
5173,5173,en,False,0,1,9,0,2021-12-04T13:04:15.000Z,Dune https://t.co/VaOEmiGm0g,1467117544729423875,1409045802002100224
1401,1401,en,False,1,0,1,0,2021-12-06T06:16:39.000Z,"Do you use DEX aggregators? 

Aggregators such as @0xProject, @1inch and @paraswap have seen surging trading volumes over the past few months, with up to a 2x increase since the beginning of October, hitting an all-time high of $6 billion last week.

https://t.co/N2slIDU8w5 https://t.co/4b5gthyUy0",1467739746436718592,1415558914502918151
2614,2614,en,True,0,0,0,0,2021-12-05T17:29:43.000Z,"#PS5Share, #NieRReplicantver122474487139  
It's Dune.  I know it. https://t.co/r6yKbXwkG8",1467546741490831371,136749236
2196,2196,en,False,0,0,1,0,2021-12-05T21:45:36.000Z,Finally watching Dune https://t.co/ZCULk4824c,1467611135910187008,2926038720
2141,2141,en,False,0,0,1,0,2021-12-05T22:11:08.000Z,4 of 5 stars to Dune by Frank Herbert https://t.co/YNd3HgPn90,1467617560199847940,752968550646702081
1940,1940,en,False,0,1,2,0,2021-12-06T00:03:27.000Z,"Saw DUNE, simply a fantastic film. 

Reminded me of the raywilliamjohnson classic of the similar name “DUNE your mom”",1467645828504326147,1438264566517932034
5214,5214,en,False,0,0,1,0,2021-12-04T12:30:04.000Z,Hali Infinite and Dune in December. It’s a great time to be a sci-fi fan.,1467108945491738624,1454827835621658631
283,283,en,False,0,0,0,0,2021-12-06T21:34:31.000Z,"Download Children of Dune [W.O.R.D]
Download at https://t.co/9gkmYcGB4G
#ebook #pdf #mobi #kindle #audiobook https://t.co/XZh8dRsgfs",1467970735889129476,1467689316210065411
5526,5526,en,False,0,1,10,0,2021-12-04T08:42:08.000Z,"Dune Spice Refinery Design. 

Art by Deak Ferrand. https://t.co/9SHaPDGCRA",1467051581992484870,120602161
1543,1543,en,False,0,0,0,0,2021-12-06T04:19:41.000Z,Dune Pavilion @ Longitude 131 | SUITE OF THE MONTH #LuxuryTravel #Travel #Luxury #LuxuryHotel https://t.co/8sWTHzFvJo,1467710308743475200,40284750
2214,2214,en,False,0,0,0,0,2021-12-05T21:32:45.000Z,"I need to double-check this ... good for Dune
Sad for Scarjo though ... https://t.co/cXVfpAsWoi",1467607901619605507,2602298154
4739,4739,en,False,0,1,2,0,2021-12-04T18:22:03.000Z,"That ""Dune"" book is kinda good tho...",1467197523672637440,1308440424927891456
5757,5757,en,False,0,0,0,0,2021-12-04T05:52:35.000Z,"Wait, Ridley Scott Almost Made His Own Dune Movie? Why He Says He Backed Out https://t.co/Hh25yJyTND",1467008913690222600,1451168353985314816
3649,3649,en,False,0,2,2,0,2021-12-05T04:25:19.000Z,Started watching Dune a couple weeks ago but paused it when the kids came back. Went to finish the last hour this evening to learn it's no longer being streamed 🤦,1467349338812829697,156837609
3759,3759,en,False,3,0,7,0,2021-12-05T03:18:46.000Z,"On Primal Screen this Monday 7pm @3RRRFM we review Denis Villeneuve's @dunemovie and Peter Jackson's new documentary THE BEATLES: GET BACK. For a deeper dive into DUNE we'll also be joined by Chris Dite who authored this recent article for @jacobin 

https://t.co/OFPb52jPgH",1467332591078445058,255760075
5138,5138,en,False,0,1,1,0,2021-12-04T13:29:16.000Z,SANSA BENE GESSERIT DUNE AU TASKED TO BED HER BROTHER JON ATREIDES!!!!!! SUSPECTED KWISATZ HADERACH!!!!!!!!!! SHAKING SCREAMING CUMMING CRYING ON THE SPOT,1467123843416219650,1091006017607917573
6439,6439,en,False,0,0,1,0,2021-12-03T23:08:38.000Z,"Every time Dune is mentioned this song plays in my head and that’s fine with me because it’s superb and more people should hear it and you’re welcome. “She is going to make a beeline to me and blow off Max and Kyle and Sting…”

Set of Dune https://t.co/mYnhWWvDxt via @YouTube",1466907256860012545,27594032
7282,7282,en,False,1,0,26,0,2021-12-03T15:12:53.000Z,I miss being able to toss DUNE on whenever. I hope its released in 1:90:1 digitally.,1466787531152842756,94673552
2332,2332,en,False,0,1,3,0,2021-12-05T20:26:57.000Z,Dune is an average movie. I dont get the hype,1467591341945368589,261394712
2776,2776,en,False,3,2,9,0,2021-12-05T15:50:29.000Z,"I blame @MovieDumpster for introducing me to the author of Frankenstein Unbound. 

Found a bunch of his books at Second Time Books in Mt. Laurel, NJ

SF Book Club calls this “one of the best of the decade” (same decade as Dune) we’ll see about that. https://t.co/D9ceM0Rl3E",1467521767925293058,916804430493863936
1339,1339,en,False,3,1,141,0,2021-12-06T07:09:07.000Z,"hans zimmer killed this dune soundtrack, he did a good job invoking desert things like bugs and sand",1467752950969733124,3634891
5385,5385,en,False,0,2,4,0,2021-12-04T10:34:25.000Z,"It's *very* intriguing - especially after the all-time poll last week - that this list is almost entirely blockbuster-free. No Bond, no MCU. Just Dune and, arguably, West Side Story. https://t.co/uAGDcMj4FH",1467079841291935748,17709304
5747,5747,en,False,0,0,0,0,2021-12-04T05:58:48.000Z,Why Dune's Visual Effects Feel So Different https://t.co/XVuVqLRo4I via @YouTube,1467010478966644738,1139080492551028741
3772,3772,en,False,0,1,2,0,2021-12-05T03:11:05.000Z,"Spider-Man: Across the Universe will succeed at what Dune couldn’t do, mark my words.",1467330658519371780,967913685825015808
4079,4079,en,False,0,0,1,0,2021-12-05T00:15:25.000Z,Started up on Apple #Foundation adaption series. If u wanted more of recent Dune as ur type of Sci-fi this is ur show. But the visual effects &amp;tech r incredible &amp; share alot similarities to Star Trek Discovery. Only Foundation looks more better then the glossy look Discovery has https://t.co/cwI4RgDNEO,1467286451154993153,173276279
1086,1086,en,False,0,0,0,0,2021-12-06T12:11:19.000Z,"*reading Decorum*
wait this is just Dune with the serial numbers filed off",1467829000462430213,53044984
6372,6372,en,False,3,2,92,0,2021-12-03T23:49:23.000Z,"""did you know that fear is the mind killer?"" - @caitliterature 10 times after seeing dune",1466917512029761537,336961024
3833,3833,en,False,0,1,1,0,2021-12-05T02:40:48.000Z,DUNE https://t.co/oyWwNnym1d,1467323040140722176,13537462
3549,3549,en,False,0,0,0,0,2021-12-05T05:20:08.000Z,"• wash the dishes
• have laundry picked up
• make coffee buns
• feed the sourdough starter
• drink with friends
• cut nails
• continue reading dune
• pay bills
• plan presents",1467363136114073601,70626883
7138,7138,en,False,0,1,0,0,2021-12-03T16:27:22.000Z,"The total value locked up on Polygon’s bridges has additionally been on the rise. As per data from Dune Analytics, Polygon’s cumulative TVL has spiked up by 6% over the past week and reflected a value of more than $5.4 billion, at the time of writing. https://t.co/A7iOzm77yk",1466806275543470086,957187663
6819,6819,en,False,1,0,5,0,2021-12-03T19:33:23.000Z,"""Sometimes it’s stars fitting into the perfect vehicle and sometimes it’s people who haven’t had the opportunity or platform to show their best."" Congrats to UTA client Francine Maisler on being named @THR's Inaugural ""Casting Director of the Year.""

🔗: https://t.co/MRzxB697MP https://t.co/otVJNNfgs8",1466853088963096576,775812561157533697
3172,3172,en,False,0,3,7,0,2021-12-05T10:16:06.000Z,Dune more like Gude (good),1467437620007346176,328448372
3401,3401,en,False,0,0,2,0,2021-12-05T07:07:26.000Z,Update: I booked a ticket for Dune on Wednesday!! https://t.co/cVqdznaiqU https://t.co/eHUo1X9tP9,1467390139806613505,1451858442231050246
2405,2405,en,False,1,0,3,0,2021-12-05T19:43:28.000Z,"Just up: video of my talk yesterday via Zoom at the PhilosophyCon conference in Krakow Poland: ""Page to Screen: Dune, Foundation, The Man in the High Castle, The End of Eternity"" https://t.co/Q7A7aO3daW  #Dune #Foundation #sciencefiction #Philosophy",1467580399043895303,5885472
1403,1403,en,False,0,0,0,0,2021-12-06T06:12:42.000Z,Desert Safari with Dune Bashing and Unlimited 4 course Barbecue Dinner #mJmTravel #mJm_Travel https://t.co/aQsTecN6lC,1467738750562316290,826782575469457409
4868,4868,en,False,24,0,142,1,2021-12-04T17:01:47.000Z,"A look at different #DuneMovie storyboards, from Jodorowsky and Lynch's Dune to ones drawn by Villeneuve's friend 40 years ago.

“Nicolas [Kadima] was a very good artist, so he did the drawing &amp; I would tell the stories &amp; we just created worlds together like that as 2 kids” https://t.co/aFZAdJf7Ub",1467177321899732994,36073989
2070,2070,en,False,0,1,0,0,2021-12-05T22:42:03.000Z,"Saw the Dune Part 1. Very convincing CG, as is expected from Villeneuve, but the story is still meh. Same feeling I had when I read the book.

The people I went with didn't know anything about the story and thought it was really good.

#YMMV",1467625341657108481,16051404
6185,6185,en,False,0,3,23,0,2021-12-04T01:43:18.000Z,Got to catch Dune in #IMAX one more time https://t.co/NXEKzoHUQu,1466946181905498112,710648541257961473
7741,7741,en,False,0,0,0,0,2021-12-03T10:17:13.000Z,People are so goddam stupid on Tik tok… somone argued WH40k is a Dune ripoff???😂😂,1466713125525364744,2669415122
4707,4707,en,False,2,4,28,0,2021-12-04T18:38:54.000Z,idc dune better https://t.co/iRc0TLQ6wH,1467201765288390656,1284530696007155714
3821,3821,en,False,5,1,47,0,2021-12-05T02:44:23.000Z,"Dune Character: *whispering something important*

The Soundtrack: AAAAAAAAAAAaaaaaaaaAaaaAHHHHHHHHH",1467323941110771713,112080759
5013,5013,en,False,0,0,0,0,2021-12-04T15:14:54.000Z,https://t.co/CiVlHnxcRh Zendaya's Dazzling Look for Dune's Paris Screening Is a MustSee https://t.co/xyDhYZQJrb,1467150427456114689,1376744694302994438
799,799,en,False,0,0,3,0,2021-12-06T16:24:54.000Z,Saw Dune finally &amp; realized that Zendaya draws from the Denzel Washington school of acting. now I can’t unsee it in any of her performances,1467892818509193216,324620718
8544,8544,en,False,0,0,0,0,2021-12-03T01:31:45.000Z,"There’s a new Dune board game in town – shorter, simpler, and spicier https://t.co/MTsLM4Sfy9",1466580883616329728,1269806483803385856
7386,7386,en,False,0,0,0,0,2021-12-03T14:03:56.000Z,Grassy Dune by JoanWalshOverThePond https://t.co/Zsiz8pde5J via @Etsy,1466770179682185218,3828953476
5296,5296,en,False,0,0,0,0,2021-12-04T11:31:57.000Z,#nowplaying on COTG Radio: Franky Selector - Windswept Sand Dune (Fred Everything Space Re-Do),1467094320385769473,852115970017677313
718,718,en,False,127,3,684,3,2021-12-06T17:05:02.000Z,"“here i am, here i remain” 

dune (2021)
dir. denis villeneuve https://t.co/Z3RS8tr3Jv",1467902915587289088,1148771050915864576
6157,6157,en,False,8,0,80,1,2021-12-04T02:02:00.000Z,"The best film and TV posters of 2021 include unforgettable one-sheets for #Dune, ""Licorice Pizza,"" and Showtime's buzzy new series ""Yellowjackets."" Check out our 25 favorites of the year here: https://t.co/U4MwjMcUWm https://t.co/qJ5txlgJxB",1466950884877737987,13992132
6749,6749,en,False,1,0,7,0,2021-12-03T20:18:14.000Z,We review the new #Dune film from director Denis Villeneuve with an eye on the connections to #StarWars. #Podcast #Patreon https://t.co/czZSTv4Oag,1466864372484124672,1097914072711024640
3149,3149,en,False,0,0,3,0,2021-12-05T10:40:16.000Z,"Dune was good I liked dune
Big worm",1467443699671977990,1900881775
4532,4532,en,False,3,0,42,0,2021-12-04T20:22:57.000Z,"There’s nothing like seeing an artist’s #process! Thank you for taking us behind the scenes of your awe inspiring #Dune-themed #illustration, Sabeen Virk. #3dart #DigitalArtist https://t.co/3wZkMiQmmE",1467227949095170050,1485188762
4748,4748,en,False,0,0,5,0,2021-12-04T18:16:26.000Z,"get out, the dark knight, dune, whiplash https://t.co/V6ppTYxy1j",1467196108619268097,1002418423949877248
10,10,en,False,0,0,0,0,2021-12-06T23:51:03.000Z,"How I Took a Sabbatical Free of Charge, Got Paid While Sunbathing on a Dune – and Why You Should Too! https://t.co/sBlMmTBsdy",1468005096298536964,1256512247888850947
5884,5884,en,False,0,0,1,0,2021-12-04T04:28:38.000Z,dune (2921),1466987788264525827,972938038518181888
5705,5705,en,False,0,2,4,0,2021-12-04T06:23:20.000Z,Can't seem to stay off zeeeee Dune. Rise of Ix can't come soon enough. https://t.co/q70UisDfiU,1467016650985664512,44064578
2274,2274,en,False,0,0,2,0,2021-12-05T20:55:46.000Z,"Picked up Dune at the bookstore today! After really enjoying the new movie, I’ve been wanting to check out the book. https://t.co/ZerxVynFC1",1467598593510969344,1422427356702986243
8175,8175,en,False,0,0,3,0,2021-12-03T04:58:19.000Z,"not to spoil dune for anyone who hasn’t read the books or followed the stories but i truly hope this isn’t the last we see of jason momoa, because i adored his portrayal of duncan idaho.",1466632868067643393,8673212
1513,1513,en,False,0,1,1,0,2021-12-06T04:42:14.000Z,My next pet will be named after the worm from dune .,1467715984001699842,893548673292005377
3563,3563,en,False,0,1,1,0,2021-12-05T05:14:35.000Z,"So muggy and warm in the Hutt today. 

We went into town (bit cooler) and saw Dune which was pretty epic tho I’m not sure the baby liked the score/loud bass of the sound mixing. 😆",1467361739394072579,3268771
4367,4367,en,False,0,0,0,0,2021-12-04T21:52:30.000Z,Watching Dune (again) in IMAX at AMC! @ Imax Danbury CT https://t.co/oo9l54a5ZA,1467250484243312641,3192046857
660,660,en,False,0,2,5,0,2021-12-06T17:36:54.000Z,to the lassie that i sat n talked about dune for a half hour to in axm last night: cool trousers. match ur wee jumper nicely,1467910935717322772,1327584073259298816
598,598,en,False,0,1,5,0,2021-12-06T18:21:10.000Z,This is the kind of product tie-in I would never expect from DUNE https://t.co/US62jTR5iz,1467922078586351616,3256815082
6693,6693,en,False,0,0,2,0,2021-12-03T20:48:47.000Z,When there’s only FIVE (5) minutes of special features on the DUNE digital release… https://t.co/mvzJ3s3k0g,1466872062899900418,337175830
782,782,en,False,70,16,504,17,2021-12-06T16:35:32.000Z,I ☹ wanna ☹ see ☹ Dune ☹ again ☹,1467895493955145733,1471758733
4676,4676,en,False,0,0,1,0,2021-12-04T19:01:55.000Z,maybe everyone would have worn a mask if Dune came out before covid bcuz everyone would have already realized how cool they can look,1467207558385397762,1231521441369059329
2453,2453,en,False,0,0,0,0,2021-12-05T19:08:41.000Z,"Oh! It's my Granddad, my maternal grandfather. I first saw Dune in his living room, 35 years ago.",1467571649042075650,1466567828207718401
1287,1287,en,False,0,0,0,0,2021-12-06T08:27:41.000Z,Dune 10/10,1467772720284934147,1426790657214013444
7208,7208,en,False,0,1,0,0,2021-12-03T15:52:45.000Z,"This paints a very telling picture of me, but the one movie that I want to see for my 2021 catch up only I won't manage to catch isn't anything big like Dune or the latest Marvel jaunt but folk horror doc, Woodlands Dark and Days Bewitched: A History of Folk Horror. Very telling",1466797564053884931,223639736
2880,2880,en,False,0,1,8,0,2021-12-05T14:37:59.000Z,"thirty pages into dune and the harkonnens are the craziest family ever, wtf is going on at geidi prime 😭",1467503521885003784,1364633415497220109
1419,1419,en,False,0,0,1,1,2021-12-06T06:00:17.000Z,"These chunky 60mm #poolcoping pieces in Anston DUNE are looking the goods at Daniel Piper Gardens' Hampton project 😍

Landscape design by Mark Browning 💦

Locally sourced, locally made by Anston.

#shoplocal #buylocal https://t.co/z38lHnprY6",1467735628230144012,864669452909948928
6737,6737,en,False,3,0,1,0,2021-12-03T20:25:33.000Z,"“We Used the Entire Sensor on the Alexa LF Every Single Time”: DP Greig Fraser on Shooting Dune for IMAX: Before Dune’s initial release, director Denis Villeneuve compared watching the film on a television to driving “a speedboat in your… https://t.co/JJPdOYQ1VA | @FilmmakerMag https://t.co/URMMhB6T0P",1466866216463519744,1086538897071460352
4404,4404,en,False,0,0,0,0,2021-12-04T21:33:34.000Z,More than anything in the world I want to speak to the person who chose to rent Dune. https://t.co/gaMndVP00F,1467245721099423745,15716847
6690,6690,en,False,7,2,21,0,2021-12-03T20:51:04.000Z,"✨NEW VIDEO!✨

Dune: Design Follows Environment 🏜️🪱
https://t.co/YqN77KDsGp

RT to help me out 💖 https://t.co/gRpg8VJQ7M",1466872637641019393,1195811932009357314
3022,3022,en,False,17,4,208,1,2021-12-05T12:42:11.000Z,"We could be getting some new background props (like the city buildings) #FortniteCreative 

City Group (Large, Medium &amp; Small)
Sand Dune (Medium &amp; Small)

Leaking tools are broken, so can't 100% confirm!",1467474379877634054,1095005368881684481
2342,2342,en,False,0,0,0,0,2021-12-05T20:20:23.000Z,The best movie of the year! #DuneMovie https://t.co/P189wsZeo0,1467589691281219595,1274560771196891137
4341,4341,en,False,0,0,1,0,2021-12-04T22:04:36.000Z,"Alright, just watched the new Ghostbusters movie in the cinema with a friend. I honestly think that it's my favourite movie I've seen this year. Dune might've been a visual masterpiece, but when it came to overall experience, Ghostbusters was just fun all the way through",1467253528213262338,429269051
6,6,en,False,0,1,0,0,2021-12-06T23:52:35.000Z,just watched dune again but in imax it was PHENOMENAL,1468005480148652036,115194640
2095,2095,en,False,0,1,2,0,2021-12-05T22:28:24.000Z,Dune is really a sloooooow burn,1467621907365339139,1129440823
3151,3151,en,False,0,0,1,0,2021-12-05T10:38:28.000Z,"It’s not much to look at anymore of course, though could come in handy if the Dune sequel needs a new filming location…
The palace, said to date back to the third millennium BC, was home to the ancient King Sin-Iddinam, with original brickwork still in place.
@UNITOFBHARAT https://t.co/SMAcWwGWv6",1467443245953150976,1323322125336289281
8429,8429,en,False,0,0,0,0,2021-12-03T02:27:09.000Z,the people in dune are all luddites to one degree or another,1466594828687265794,1001634152783929344
7795,7795,en,False,4,0,16,0,2021-12-03T09:40:14.000Z,“I Will Face My Fear” 🌙 I’ve been working on this ‘Dune’ crossover for a while now and I’m so happy to finally post it! I love any chance to draw Rey with long hair ❤️ #jeannehazeledits #starwars #dune #reylo #bensolo #rey #drawing #reyloart #dunemovie #paulatreides #chani https://t.co/ndzNrx6gIL,1466703817659990021,1313999059556814848
6750,6750,en,False,0,0,0,0,2021-12-03T20:16:52.000Z,frothing at the mouth everyday for dune content and my TL delivers,1466864030652325888,1175256244078006275
5510,5510,en,False,1,2,15,0,2021-12-04T08:53:44.000Z,"Dune was a transformative, spiritual experience.",1467054502163337220,1170235462104928256
7646,7646,en,False,0,0,1,0,2021-12-03T11:34:14.000Z,Been a bit busy and don’t quite know what happened where November went but just catching up (on real life generally) and absolutely loved listening to this. Want to go see Dune and Bond AGAIN - with big speakers of course #loveBass 💙🎶🍿🎬 https://t.co/e9k5K6pwO5,1466732503989952515,2929402937
